event_id,event_timestamp,event_latitude,event_longitude,classification,landcover_class,cropland_fraction,forest_fraction,built_up_fraction,emission_source,emissions_eligibility,eligibility_reason
90a3b6cb-d4b6-5e34-8069-57987399c113,2023-05-21 09:04:00+00:00,22.07485,72.7547566666667,industrial,cropland,0.747765006385696,0.179757343550447,0.072477650063857,,not_eligible,No supported PHOENIX emissions classification.
977f4003-27c8-5a4a-9d05-7a5496ba3fd3,2023-05-22 07:54:00+00:00,22.08824,72.84084,mixed_or_uncertain,cropland,0.390166028097063,0.516602809706258,0.0862068965517241,,not_eligible,No supported PHOENIX emissions classification.
bb7c7191-390e-59b3-b5bd-5069174714c9,2023-05-22 07:54:00+00:00,21.71287,72.80217,mixed_or_uncertain,cropland,0.757024265644955,0.126117496807152,0.112068965517241,,not_eligible,No supported PHOENIX emissions classification.
e9aaa9db-9c9e-586d-8efe-4ac18cf1035e,2023-05-22 07:54:00+00:00,21.50719,72.95967,mixed_or_uncertain,cropland,0.781609195402299,0.215197956577267,0.0,,not_eligible,No supported PHOENIX emissions classification.
30657e89-18dc-55a0-8c3e-3a7b4c52ff59,2023-05-22 08:45:00+00:00,21.55293,72.89045,mixed_or_uncertain,cropland,0.89367816091954,0.10632183908046,0.0,,not_eligible,No supported PHOENIX emissions classification.
93ff7f4e-cee4-5c3a-bc63-d7c36db96da1,2023-05-22 08:45:00+00:00,22.01858,72.99686,mixed_or_uncertain,cropland,0.652298850574713,0.347701149425287,0.0,,not_eligible,No supported PHOENIX emissions classification.
d3ec2bfc-ab48-5787-ae4e-49dec1406809,2023-05-22 08:45:00+00:00,21.752805,72.65765,mixed_or_uncertain,cropland,0.589080459770115,0.311302681992337,0.0686462324393359,,not_eligible,No supported PHOENIX emissions classification.
9d7cccb5-7706-5f1f-909e-328c4b0b18b7,2023-05-22 21:14:00+00:00,21.90477,72.75558,mixed_or_uncertain,cropland,0.664112388250319,0.321519795657727,0.014367816091954,,not_eligible,No supported PHOENIX emissions classification.
5c262d99-b9a9-570d-8f17-97c118992c51,2023-05-23 07:35:00+00:00,21.9775566666667,72.85479,mixed_or_uncertain,cropland,0.76021711366539,0.23978288633461,0.0,,not_eligible,No supported PHOENIX emissions classification.
0e427fd9-c490-5d87-a882-ef6b95a8650b,2023-05-23 08:26:00+00:00,21.63818,72.95735,mixed_or_uncertain,cropland,0.783205619412516,0.21551724137931,0.0,,not_eligible,No supported PHOENIX emissions classification.
4a575b04-d10e-5290-a48d-8f5e071320d0,2023-05-23 08:26:00+00:00,21.64297,72.82382,mixed_or_uncertain,tree_cover,0.00510855683269476,0.994891443167305,0.0,,not_eligible,No supported PHOENIX emissions classification.
b436b18d-cfbe-5eb3-b2a9-7f976b8ff486,2023-05-23 08:26:00+00:00,21.965385,72.77442,mixed_or_uncertain,cropland,0.401021711366539,0.326309067688378,0.0,,not_eligible,No supported PHOENIX emissions classification.
64af4623-9726-53e2-bb92-3f2b28680df8,2023-05-23 08:27:00+00:00,22.03763,72.77793,mixed_or_uncertain,tree_cover,0.40581098339719,0.581417624521073,0.0127713920817369,,not_eligible,No supported PHOENIX emissions classification.
7926cf0d-3998-5f47-98b9-8655b5688c68,2023-05-23 09:16:00+00:00,21.68335,72.64546,mixed_or_uncertain,cropland,0.47669220945083,0.467113665389527,0.0,,not_eligible,No supported PHOENIX emissions classification.
f58888a3-e03e-5562-8308-eb54cd62515b,2023-05-23 20:04:00+00:00,21.794314,72.64702,mixed_or_uncertain,cropland,0.718071519795658,0.151021711366539,0.0609833971902937,,not_eligible,No supported PHOENIX emissions classification.
1a409210-362c-549a-babb-6f38dc2efe36,2023-05-24 08:08:00+00:00,21.70971,72.82821,mixed_or_uncertain,cropland,0.390804597701149,0.213282247765006,0.366538952745849,,not_eligible,No supported PHOENIX emissions classification.
27caa24c-1a02-530d-8c37-4add322dc831,2023-05-24 08:08:00+00:00,21.94059,72.6717866666667,mixed_or_uncertain,cropland,0.348020434227331,0.363346104725415,0.0,,not_eligible,No supported PHOENIX emissions classification.
