emission_id,event_id,classification,landcover_class,emission_factor_class,observation_count,fre_mj,dry_matter_burned_kg,co2_kg,ch4_kg,n2o_kg,frp_to_dm_factor_kg_per_mj,fre_method,emission_method
55364f9b-9f52-5c6a-b84b-64ed699d2644,0b5fe1e4-0514-521e-9113-6f84ed1f0d0c,agricultural_burn,cropland,agricultural_residue,2,22644.0,8332.992,12624.482880000001,22.499078400000002,0.5833094400000001,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
a6c3f3d9-29aa-5605-b454-7ea9d55001a3,1fe8d8b5-d741-5606-9ea9-6f266b84172d,agricultural_burn,cropland,agricultural_residue,3,11597.4,4267.843199999999,6465.782447999999,11.523176639999999,0.298749024,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
8d2bd098-301b-5cc9-a436-df3d084a3ce2,bd27debe-fe1a-5e59-bd47-2511aa9f5b25,agricultural_burn,cropland,agricultural_residue,2,17460.0,6425.28,9734.2992,17.348256000000003,0.44976960000000005,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
c3c8f2ea-d8b7-5826-a060-1ab77b7ede10,007c3c45-0405-5028-b41d-7875a1b16b40,agricultural_burn,cropland,agricultural_residue,2,11952.0,4398.336,6663.47904,11.875507200000001,0.30788352,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
c17a07b4-5d26-5e52-a189-e0b5525c1c97,5e18a55b-d905-5d05-a545-4aec609a2754,agricultural_burn,cropland,agricultural_residue,2,7235.999999999999,2662.8479999999995,4034.2147199999995,7.189689599999999,0.18639936,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
2a43f054-6789-599b-9df7-6d9318cd9dd3,66fb25be-04bd-5a3c-86ac-d3ad4d4ab332,agricultural_burn,cropland,agricultural_residue,2,18972.0,6981.696,10577.26944,18.8505792,0.48871872,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
af682c09-2a4b-57cb-9061-99137bf7259c,8d4cc4f6-dfe0-5ccd-81a5-40232eeac415,agricultural_burn,cropland,agricultural_residue,2,7560.0,2782.08,4214.8512,7.511616,0.19474560000000002,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
1bf210a5-2bc5-5eed-8a83-5f8209b4aa70,cecf28ec-1481-54df-81b8-bd1c3aa7a119,agricultural_burn,cropland,agricultural_residue,2,28080.0,10333.44,15655.161600000001,27.900288000000003,0.7233408,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
895e7b99-b5d9-5f58-bf65-384a933044e3,853d85d9-403f-5170-9d51-cb874a9ce3eb,agricultural_burn,cropland,agricultural_residue,2,2381.4,876.3552,1327.678128,2.36615904,0.061344864,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
157fa9b2-987b-5243-8b60-86ede4d7d69f,c3cd95a3-dd7b-5ec4-8b70-14c25ffb08e3,agricultural_burn,cropland,agricultural_residue,5,41202.9,15162.6672,22971.440808,40.939201440000005,1.061386704,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
2e688695-5cfc-55ec-b4bd-3532bf7ae71f,20ab73f4-dd47-57bb-917b-3f6a946aa3d6,agricultural_burn,cropland,agricultural_residue,2,5688.0,2093.1839999999997,3171.1737599999997,5.651596799999999,0.14652288,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
8594e1b1-2aff-5f21-bd67-7de18647d4ad,39ce90dc-2902-5a3f-a234-ff38cff8323d,wildfire,shrubland,savanna_grassland,1,21060.0,7750.08,12500.87904,17.825183999999997,1.6275168,0.368,singleton_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
ac1e8b58-9e0e-584f-bc81-a3ff4aadc9c9,b576db13-417d-5da3-b2f5-c0339478253e,agricultural_burn,cropland,agricultural_residue,2,11568.9,4257.3552,6449.893128,11.494859040000001,0.29801486400000005,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
94106e48-6646-5766-9f93-f576aa12d2a6,14bbef53-1355-5d67-9f19-a9fef77cae4a,agricultural_burn,cropland,agricultural_residue,4,12420.0,4570.5599999999995,6924.398399999999,12.340511999999999,0.3199392,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
c7527d10-c1f3-5658-afd9-3d7a252910a6,2b945ff6-c239-5a40-b638-cdbbe0958457,agricultural_burn,cropland,agricultural_residue,3,19656.0,7233.407999999999,10958.61312,19.5302016,0.50633856,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
42a68022-cfa2-5f2e-bf3c-0f47376283de,2ceafa72-e5ca-54f4-a466-440ca6378ff2,agricultural_burn,cropland,agricultural_residue,4,10171.199999999999,3743.0015999999996,5670.647424,10.10610432,0.262010112,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
f36b1196-3afa-574e-93a7-0ef577806aac,bb060f7f-e436-5612-900e-f608585f1be6,agricultural_burn,cropland,agricultural_residue,3,7056.0,2596.608,3933.86112,7.010841600000001,0.18176256000000005,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
30d5f59a-c0c9-530c-a2d6-1a22bc5e3219,e6798210-e741-570c-9241-193ad4fa15a3,agricultural_burn,cropland,agricultural_residue,3,69408.0,25542.144,38696.34816,68.9637888,1.7879500800000003,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
6921084d-6579-54aa-b378-50de38f3695d,aa8e867c-1744-54c2-89bf-40f5e96db70a,agricultural_burn,cropland,agricultural_residue,2,19008.0,6994.9439999999995,10597.34016,18.8863488,0.48964608,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
f51fded4-6f25-54c5-821f-e21c288e7f1f,fdb54ef8-e397-5a90-95e8-0c8fe9c3e7b1,agricultural_burn,cropland,agricultural_residue,2,13140.0,4835.5199999999995,7325.812799999999,13.055904,0.3384864,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
665903cf-079e-57a8-bf38-43d1fa853230,5458a16f-829e-5547-a8ae-fe7d281ad689,agricultural_burn,cropland,agricultural_residue,2,1620.0,596.16,903.1823999999999,1.609632,0.0417312,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
6bf1e7b6-daf5-5e4c-b8d8-614772c2bcdb,7beb203f-b637-5911-8b72-f352036ed81c,wildfire,grassland,savanna_grassland,2,7004.400000000001,2577.6192,4157.6997696,5.92852416,0.541300032,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
4a33147a-18d6-5c0b-9779-c79ac20af2f1,e5a8c1f2-b0ce-52c8-9fc6-a3eee40cc4f1,agricultural_burn,cropland,agricultural_residue,5,45072.0,16586.496,25128.541439999997,44.7835392,1.16105472,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
3dd86e9a-b097-52a5-808b-b68f9e9a87c5,0703af0b-675c-50e4-8c65-53ba8328e8ac,agricultural_burn,cropland,agricultural_residue,2,3924.9,1444.3632,2188.2102480000003,3.8997806400000004,0.10110542400000001,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
f936d532-15f4-5c9d-bafb-15fb75b6854a,d3969127-8698-559a-955d-0cf4b5b5e5ec,agricultural_burn,cropland,agricultural_residue,2,60253.2,22173.1776,33592.364063999994,59.86757952,1.5521224320000002,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
d338458a-5a47-5887-9f2f-1e70b5d889dd,409c2a1e-2f02-5efe-bec5-8cd53755c80b,agricultural_burn,cropland,agricultural_residue,2,251.10000000000002,92.40480000000001,139.99327200000002,0.24949296000000004,0.006468336000000002,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
c5a4100f-e8f2-53a7-a6f5-314396fb5f20,2db2eb89-fea8-5961-876d-e6e9691fb35e,agricultural_burn,cropland,agricultural_residue,6,9180.0,3378.24,5118.0336,9.121248,0.2364768,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
aefd2250-6e17-5197-8ef7-fa811748be5a,7082be1a-6a4c-5545-bd73-82c8d75174fb,agricultural_burn,cropland,agricultural_residue,1,36036.0,13261.248,20090.790719999997,35.8053696,0.92828736,0.368,singleton_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
48f8cd47-7882-568e-80b0-de91e74968dd,8ac04fa0-5c08-5c0d-aa19-2fe0cafc8440,agricultural_burn,cropland,agricultural_residue,3,6588.0,2424.384,3672.94176,6.5458368,0.16970688,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
808354cd-c14a-5140-a414-6fd527817421,a5e850be-fe9e-507a-8726-cb9680e8124b,agricultural_burn,cropland,agricultural_residue,4,11131.2,4096.2816,6205.866624000001,11.059960320000002,0.28673971200000004,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
879f2a53-2d6c-5157-9a6c-525171a43359,e6ac596b-4473-5265-a7f7-661e59287f8d,agricultural_burn,cropland,agricultural_residue,2,12744.0,4689.792,7105.034880000001,12.662438400000003,0.32828544000000004,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
bc44806d-c1f7-5d12-8e79-7600c5da0f3c,b78d717e-85be-5852-8fe9-555933cd6569,agricultural_burn,cropland,agricultural_residue,4,8425.199999999999,3100.4735999999994,4697.217503999998,8.371278719999998,0.21703315199999998,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
064554ff-78d8-5e4f-94e2-6f2de8cffd5c,8427da77-cf50-5f9b-a739-ec5aa764e88f,agricultural_burn,cropland,agricultural_residue,2,73109.40000000001,26904.259200000004,40759.952688000005,72.64149984000002,1.8832981440000005,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
00d523fb-5dd5-5edb-9c60-d8e46d119feb,5802dec6-2bef-5b2e-a3d0-b03dd2238c93,agricultural_burn,cropland,agricultural_residue,3,5832.0,2146.176,3251.45664,5.7946752,0.15023232,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
5e71e57d-cac3-5231-a962-412f2108ae52,d1dc3835-51fb-5522-af62-0ef0f770e36a,agricultural_burn,cropland,agricultural_residue,2,41256.0,15182.208,23001.045120000002,40.9919616,1.0627545600000001,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
58abb859-888c-5764-8efb-a0d1b275f42b,9405264f-353f-5ad7-a6b1-e1d39b3af239,agricultural_burn,cropland,agricultural_residue,4,25880.4,9523.9872,14428.840607999999,25.71476544,0.6666791040000001,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
daca8063-4175-5603-ac7b-b24e59385dc8,ffef2904-8db4-5c9a-9fdf-16b830855fb9,wildfire,grassland,savanna_grassland,3,68218.79999999999,25104.518399999994,40493.588179199985,57.74039231999998,5.271948863999998,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
5164e85d-b627-5846-b865-52453854468e,09ba9899-38e9-5806-bb63-36b3b3c06a04,agricultural_burn,cropland,agricultural_residue,2,15264.0,5617.152,8509.985279999999,15.1663104,0.39320064000000005,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
cf2dd907-5118-54ce-85a9-3cd44f3ccff2,6474146a-0534-540d-8d7d-350e39735de6,agricultural_burn,cropland,agricultural_residue,2,2592.0,953.856,1445.09184,2.5754112,0.06676992,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
90484cce-6cf8-5882-bbf7-1629950592a1,b94e0bff-fe67-58ad-9501-b8075ef5f8e1,agricultural_burn,cropland,agricultural_residue,1,44712.0,16454.016,24927.83424,44.4258432,1.15178112,0.368,singleton_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
02a138f0-d4ea-5f28-a051-90f5ba25e076,e53af563-b0c7-5a25-bff6-c265db0241c2,agricultural_burn,cropland,agricultural_residue,2,13896.0,5113.728,7747.29792,13.807065600000001,0.35796096000000005,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
909c251f-f036-5d25-9ea1-a1f2617673aa,04aa6567-5e2c-50b0-8cc8-941395cfdae5,agricultural_burn,cropland,agricultural_residue,2,78159.90000000001,28762.843200000003,43575.70744800001,77.65967664000001,2.0133990240000004,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
be751f78-5bcb-5e25-8526-b0a03807f54c,0c26f4b8-aff1-59d7-a983-0b46cf3a8ff1,wildfire,grassland,savanna_grassland,1,26856.0,9883.008,15941.291904,22.7309184,2.07543168,0.368,singleton_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
d2181be4-acf0-55e8-a2c9-f2b73194f15a,471c3aea-6e4b-5391-b56b-5f8330eff5c9,wildfire,grassland,savanna_grassland,4,20851.2,7673.2416,12376.9387008,17.648455679999998,1.611380736,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
46eb4bae-cd6d-51d2-b701-d35c8c625134,a1e6cb85-8a10-572b-a736-0270d5b51ddd,agricultural_burn,cropland,agricultural_residue,2,8481.6,3121.2288,4728.661632,8.42731776,0.218486016,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
5bdd2f7a-a1bd-5982-8ebf-e9d905af8128,79b82310-524e-5d2d-b184-c364fd9e10ae,wildfire,tree_cover,tropical_forest,2,16992.0,6253.056,9879.828479999998,42.52078079999999,1.2506112,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
242d1d04-940a-5e3f-849e-63c91f73e344,89fff054-8988-5ba0-a0a7-5781627907a5,agricultural_burn,cropland,agricultural_residue,4,9850.5,3624.984,5491.850759999999,9.7874568,0.25374888,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
07450ba9-e4dd-5e4c-8536-b0d851e14887,206a7d56-71d3-568b-b227-4d1a7ec20327,agricultural_burn,cropland,agricultural_residue,2,16596.0,6107.3279999999995,9252.60192,16.489785599999998,0.42751296,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
15bbde1b-11ed-5b1e-95d3-99a8d6cbf864,50146fff-fca8-5dc4-9282-cf0304bc0586,agricultural_burn,cropland,agricultural_residue,3,23743.199999999997,8737.497599999999,13237.308863999999,23.59124352,0.611624832,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
c326f934-7d35-5043-b04f-c5e2825c5526,75d64e75-c25f-505a-b6f0-2c7440f9d033,agricultural_burn,cropland,agricultural_residue,2,9864.0,3629.9519999999998,5499.37728,9.800870399999999,0.25409664,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
c6a8a6ea-cd5f-53a9-ac59-eb0e3206cd26,2237e463-f8b8-56e8-a258-966a5f82009f,agricultural_burn,cropland,agricultural_residue,4,27643.199999999997,10172.6976,15411.636864,27.46628352,0.7120888320000001,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
cfbdfe80-908a-5282-ad2a-9d92110718fe,ff8146f7-2a94-572a-80d3-94787490b6d7,agricultural_burn,cropland,agricultural_residue,3,12589.2,4632.8256,7018.730784,12.508629120000002,0.32429779200000003,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
febde8ac-6dfd-563f-a895-fd3f18ddde7d,87131702-8e5b-54e3-bf68-cbeabc4f3e6c,agricultural_burn,cropland,agricultural_residue,2,864.0,317.952,481.69728,0.8584704000000001,0.02225664,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
4499145c-d31f-5028-b4fe-ecf50a45b3df,670e8394-4d2b-5e78-9975-627d374450e1,wildfire,tree_cover,tropical_forest,2,13356.0,4915.008,7765.71264,33.4220544,0.9830016,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
86bde435-bd8b-540c-9a65-9f76c4a4922a,61773197-a3a1-5556-b5ab-feb20b6c570c,agricultural_burn,cropland,agricultural_residue,2,15876.0,5842.3679999999995,8851.18752,15.7743936,0.40896576,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
40320bb7-8f3a-5d8c-a119-67154d6a4237,6489f464-8386-5376-b1bb-5f5ad415ad37,agricultural_burn,cropland,agricultural_residue,2,7920.000000000001,2914.5600000000004,4415.558400000001,7.869312000000002,0.20401920000000004,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
8bbbd067-ff0a-50c7-856d-70527de102bd,404203e3-07a1-5875-862b-97c8eab29171,agricultural_burn,cropland,agricultural_residue,3,6120.0,2252.16,3412.0224,6.080832,0.15765120000000002,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
03b00b71-7af8-5932-9810-b6ef10682f7c,70c26393-3715-5903-97ac-40aa2f19a480,agricultural_burn,cropland,agricultural_residue,2,15696.000000000002,5776.128000000001,8750.833920000001,15.595545600000003,0.4043289600000001,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
f10509cc-46ae-531d-b073-74e056a6e40c,147c670d-3342-5205-93ed-8947bbee21e0,wildfire,tree_cover,tropical_forest,2,9720.0,3576.96,5651.5968,24.323328,0.715392,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
932a750e-5db7-5368-8343-3405d3187daa,2c7288f7-bd67-51b3-871b-eb0044861a8e,wildfire,grassland,savanna_grassland,2,13550.4,4986.5472,8043.3006336,11.469058559999999,1.047174912,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
d5d9fe09-8cd5-5b40-910c-bb22ba93620f,b9944ca4-6abb-5f9d-9f2b-96bb544498e4,agricultural_burn,cropland,agricultural_residue,2,35757.00000000001,13158.576000000003,19935.242640000004,35.52815520000001,0.9211003200000002,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
5b097dd7-4f5c-58e3-9a23-521aa85c68eb,56ecd667-6052-5be7-b9b6-774b93e49805,agricultural_burn,cropland,agricultural_residue,8,27378.0,10075.104,15263.782559999998,27.2027808,0.70525728,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
ff98ce56-d706-5edc-a443-dd17a17711f1,e5feda21-dee6-5818-824c-db6a2fab07ff,wildfire,grassland,savanna_grassland,1,56448.0,20772.864,33506.629632000004,47.7775872,4.36230144,0.368,singleton_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
16e2f94e-4c1a-5804-b5d4-ac9908999c14,78cfce10-4404-531e-a6e8-5445306a24bd,agricultural_burn,cropland,agricultural_residue,2,7235.999999999999,2662.8479999999995,4034.2147199999995,7.189689599999999,0.18639936,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
87f30ecf-83c9-55f8-b241-3ed807845b38,3c10bb52-bed7-5545-a00c-d485efeff140,agricultural_burn,cropland,agricultural_residue,2,26100.0,9604.8,14551.271999999999,25.932959999999998,0.672336,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
c50117d5-bc97-5286-ad35-017f49b158db,9311d4c4-e4c3-57d4-903f-2f227f60a3e2,wildfire,grassland,savanna_grassland,4,27885.899999999998,10262.011199999999,16552.624065599997,23.602625759999995,2.1550223519999996,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
b20c0099-9426-5ed1-8cdb-6ba818b56617,e344bc29-e2e4-5e93-876f-2a9a6f5e9093,agricultural_burn,cropland,agricultural_residue,2,20160.0,7418.88,11239.6032,20.030976000000003,0.5193216,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
97eabc6a-6e78-5704-aaba-059cdd88a70e,84002dc0-406f-55d3-86ef-64f34ddd243b,agricultural_burn,cropland,agricultural_residue,2,13320.0,4901.76,7426.1664,13.234752000000002,0.3431232000000001,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
ca861336-b7e9-54a4-8237-2f20b298cc81,bce6e85f-798c-5197-99d2-40988ea06258,agricultural_burn,cropland,agricultural_residue,2,31119.899999999998,11452.123199999998,17349.966647999998,30.920732639999997,0.8016486239999999,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
2f8ed6f4-8b4e-5335-9898-2cde9acf5920,2e224c5f-2384-5b22-bd00-82d0a079a591,agricultural_burn,cropland,agricultural_residue,3,31140.0,11459.52,17361.1728,30.940704,0.8021664000000001,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
735578c5-def9-5862-90e7-38473c59b2eb,d105faa5-e9b6-5c33-9194-758713adcd30,agricultural_burn,cropland,agricultural_residue,2,17066.399999999998,6280.435199999999,9514.859327999999,16.95717504,0.43963046399999994,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
994e9766-fa36-5e32-a124-241da75df8c3,4e8377d8-5a92-5c82-ba66-94ea1079c47f,wildfire,grassland,savanna_grassland,3,33300.0,12254.4,19766.3472,28.185119999999994,2.573424,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
903892db-3fe6-5fbe-93a5-f155fa9e3fa7,cbfa8256-f69e-5042-ac81-7c2a98cf5d66,agricultural_burn,cropland,agricultural_residue,2,1440.0,529.92,802.8287999999999,1.4307839999999998,0.0370944,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
20e5836b-75d0-5125-b08f-a54fc859d94c,103da57b-e3d7-59a9-9e45-94b193661859,agricultural_burn,cropland,agricultural_residue,2,29628.0,10903.104,16518.202559999998,29.438380799999997,0.7632172800000001,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
b47c121c-b762-58a2-bb20-7edf2414fb2a,10a60c07-f975-5858-a4ff-9f2498414ebf,agricultural_burn,cropland,agricultural_residue,4,4998.0,1839.264,2786.48496,4.966012800000001,0.12874848,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
14e5a327-b119-53f4-b6ce-1e1a4bc1c52d,7117529f-2943-5c5c-ac2c-c175b4e24801,agricultural_burn,cropland,agricultural_residue,5,19374.600000000002,7129.852800000001,10801.726992,19.250602560000004,0.4990896960000001,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
0c0992f5-0667-544c-8f8f-0db0c8877309,95e99ff2-889e-5af8-9731-a5bf1dad3c69,agricultural_burn,cropland,agricultural_residue,2,1058.3999999999999,389.49119999999994,590.079168,1.0516262399999998,0.027264384,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
d1110f08-a587-59e3-b146-d2588d261330,3fa72574-1b06-5029-b1d2-14c60ad694c7,agricultural_burn,cropland,agricultural_residue,2,630.0,231.84,351.2376,0.6259680000000001,0.0162288,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
e71de625-f864-538f-ac4c-6cd708abf941,46cb21ee-7387-5f8d-9283-dabfa40e9fc6,agricultural_burn,cropland,agricultural_residue,1,73548.0,27065.664,41004.48096,73.07729280000001,1.8945964800000001,0.368,singleton_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
303a9ace-d35f-5590-8516-e4e21e779f81,30875261-7070-5428-80fe-0986bf5d83c7,agricultural_burn,cropland,agricultural_residue,3,13219.2,4864.6656,7369.968384000001,13.134597120000002,0.3405265920000001,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
79cd55c0-5265-5180-8eda-5b8fa7549cb3,d28e51d3-2c6f-51fa-8017-2c8d3bd763a0,agricultural_burn,cropland,agricultural_residue,2,21456.0,7895.808,11962.14912,21.3186816,0.5527065600000001,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
117548a4-3da3-5ade-876c-32d57ac3fb8b,753e9eb4-a646-5855-b233-7d4cacc772a4,agricultural_burn,cropland,agricultural_residue,2,49024.49999999999,18041.015999999996,27332.139239999993,48.71074319999999,1.2628711199999998,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
a8fef67a-53cf-5af6-b04f-6776e5973ce2,5be0b826-16d7-51bf-bd07-e869b9d87f21,agricultural_burn,cropland,agricultural_residue,4,10483.199999999999,3857.8175999999994,5844.593663999999,10.416107519999999,0.270047232,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
042cc5f8-53a0-5371-abae-94e45d79571c,1a1c6f40-6042-51d7-8f98-20fed7535b1d,agricultural_burn,cropland,agricultural_residue,2,18684.0,6875.7119999999995,10416.70368,18.564422399999998,0.48129984000000003,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
955119e0-c451-5bbb-b7d6-bf972369b08e,340a4094-ce0d-570b-b907-0e792a3c85ef,agricultural_burn,cropland,agricultural_residue,3,347995.2,128062.2336,194014.283904,345.76803072,8.964356352000001,0.368,trapezoidal_observation_integration,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
d3fe8240-1545-5b15-a920-4d62576a4936,d31c8111-0682-56dc-93eb-463c31ea3d27,agricultural_burn,cropland,agricultural_residue,2,39456.0,14519.807999999999,21997.50912,39.203481599999996,1.01638656,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
a84f512d-3cdf-553b-8498-6aa79c7f6216,45830cc4-f1c0-5ab3-877c-d94cee84a4d2,agricultural_burn,cropland,agricultural_residue,2,8496.0,3126.528,4736.68992,8.4416256,0.21885696000000002,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
712af20a-d04d-5273-a346-27ed91bf24c2,8cf45a59-d661-5dc2-9733-c4ea38ee81c1,agricultural_burn,cropland,agricultural_residue,2,11160.0,4106.88,6221.9232,11.088576000000002,0.2874816,0.368,fallback_frp_1h_assumption,FRP_to_FRE_to_dry_matter_then_IPCC_2019_factors
